ChIJbS3rfce8fDURUPrDQSkfsTQ,카페온더플랜,대한민국 서울특별시 성북구 동선동 동소문로22길 39-4,37.5912667,127.0184906
ChIJERODGym9fDUR2MvDV5fMt5A,알렉스더커피 성북,대한민국 서울특별시 성북구 성북동 260-38,37.5950654,126.9935434
ChIJq2HTP9e8fDURWVElI2-XDQU,카페 58.4,대한민국 서울특별시 성북구 성북동 성북로16길 4-13,37.5936338,127.0011324
ChIJ7SZwiZa9fDURlCzduNwyEOM,해로커피,대한민국 서울특별시 성북구 성북동 성북로 19-3,37.5896036,127.0042967
ChIJwYSB-Na8fDURKpZm38gZGao,프로젝트얼스,대한민국 서울특별시 성북구 성북로15길 21,37.5926969,126.9997771
ChIJFXDAqa-9fDURj9Y5mrxxGyk,제뉴어리피크닉,대한민국 서울특별시 성북구 성북동 창경궁로43길 26,37.5891035,127.0041324
ChIJc3uPXX69fDUR85NrTwSx5ac,커피 매터스,대한민국 서울특별시 성북구 삼선동 동소문로10길 19-1,37.5897389,127.0114408
ChIJc-hQL5ehfDURChLbBffgpas,연우재,대한민국 서울특별시 성북구 성북로 15-6,37.58938630000001,127.0044684
ChIJNxpfINa8fDURkYiWrNgkGsQ,일상,대한민국 서울특별시 성북구 성북동 성북로 106,37.5930667,126.9971972
ChIJu8gzAim9fDURMJ5oUPdxUYc,카페하늘,대한민국 성북동 254-11번지 성북구 서울특별시 KR,37.5950851,126.9940073
ChIJcXwjTMq9fDURKW4dZkhtK0o,카페350,대한민국 서울특별시 성북구 성북동 350,37.59428330000001,126.9881317
ChIJZ5ERBym9fDURB3dD7RAodTg,카페256,대한민국 서울특별시 성북구 성북동 성북로26길 13,37.5948218,126.9941519
ChIJ0bCgctG8fDURMOLxTNjgMBg,카페비본,대한민국 서울특별시 성북구 성북로5길 8,37.5891198,127.0044942
ChIJdYK5vES9fDURXzxX_c7v9Pw,커피해빗,대한민국 서울특별시 성북구 성북동 성북로 53-27,37.59252,127.0016569
ChIJr5pDpr-8fDURU9wz6NKRA5M,모블러,대한민국 서울특별시 성북구 동소문로26다길 26 1층 101호,37.5950004,127.0204621
ChIJD0h1C8i8fDURaAWY2-dScDA,더홈서울,대한민국 서울특별시 성북구 삼선동 고려대로1길 87,37.5887864,127.0173822
ChIJPX2u_u-9fDURGFGR1pRAuTk,루틴,대한민국 서울특별시 성북구 동선동3가 230-2,37.5917585,127.0201321
ChIJ20YsCtG9fDURmLveQH9Mip8,카페 원오프,대한민국 서울특별시 성북구 동선동 128,37.590487,127.0188194
ChIJXxGMRVS9fDURxPgDP3LgHoQ,블랑제 메종 북악,대한민국 서울특별시 성북구 성북로 156,37.5946912,126.9924024
ChIJAT43z3WlfDURYM6q-iY8wcE,레어마카롱,대한민국 서울특별시 송파구 오금로 126,37.5113292,127.1088048
ChIJXQW31ZOlfDURiz7TO5g3q1w,카페 사브레,대한민국 서울특별시 송파구 송파동 송파대로46길 28,37.5091269,127.1074015
ChIJSUabGXalfDUR6r-FoTWvSq4,가배도 송파점,대한민국 서울특별시 송파구 송파동 49-5,37.5092297,127.110825
ChIJn2KR972lfDUR5Yp1C3yexl8,카페다반 송파,대한민국 서울특별시 송파구 송파동 55-11,37.5102424,127.1087827
ChIJKw9pdZylfDURjBWoaIZQg2g,피치 그레이 송파,"대한민국 서울특별시 송파구 송파동 94, 1층",37.5036349,127.1109373
ChIJjckBnL2lfDURJyQrYmaeI1w,예쁜카페,대한민국 석촌동 252-3번지 1층 송파구 서울특별시 KR,37.4996711,127.1034119
ChIJPfR5gKOlfDURC2s30E4E-wk,카페 이클립스,대한민국 서울특별시 송파구 석촌동 172-24 석촌동 24-11 나인파크A 201호,37.5062612,127.0990698
ChIJk0PtvnWlfDURkBKaVwLQRek,코너574,대한민국 서울특별시 송파구 송파동 57-4,37.5110759,127.108187
ChIJV-f9vnOlfDUR2Gard9C_jO0,카페앙떼띠,대한민국 서울특별시 송파구 방이동 번지 1호 23-2 2층,37.5156421,127.1082615
ChIJDb54F5-lfDURFMPMT0pa3-4,도리스커피,대한민국 서울특별시 송파구 송파동 13-15번지 1층,37.50708059999999,127.1063975
ChIJw4KaK4WlfDUR1p7rm8uctZo,cafe oz,대한민국 서울특별시 송파구 송파대로36가길 16,37.4999575,127.1153457
